id,careers,interests,recrtTitle,jobId
3432,"[{'job': '영업/판매/운전/운송', 'career': 16}, {'job': '경영/사무/금융/보험', 'career': 18}]","['편의점/마트', '세차/세탁']",현대백화점 판교점 로라애슐리매장 판매사원(시니어) 모집,K140141603250031
3433,"[{'job': '영업/판매/운전/운송', 'career': 27}, {'job': '건설/채굴', 'career': 9}, {'job': '설치/정비/생산', 'career': 11}]","['편의점/마트', '방역', '환경미화']",포항알파와 함께 성장할 인재(판매원)를 모십니다.,K141111709220018
3434,"[{'job': '영업/판매/운전/운송', 'career': 22}, {'job': '연구/공학기술', 'career': 15}, {'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 11}]","['편의점/마트', '가사도우미', '번역']",클럽밸런스포항효자점에서 점장님모십니다.(초보가능),K141111710270021
3435,"[{'job': '영업/판매/운전/운송', 'career': 11}]",['편의점/마트'],매장관리및배송사원모집,K141211601120002
3436,"[{'job': '영업/판매/운전/운송', 'career': 32}]",['편의점/마트'],매장관리 및 배송사원모집,K141211601120032
3437,"[{'job': '영업/판매/운전/운송', 'career': 40}, {'job': '설치/정비/생산', 'career': 24}]","['편의점/마트', '방역', '요양/간병']","마트(매장진열,계산원)직원 모집",K150011509170082
3438,"[{'job': '영업/판매/운전/운송', 'career': 33}, {'job': '미용/여행/숙박/음식/경비/청소', 'career': 18}, {'job': '건설/채굴', 'career': 10}]",['편의점/마트'],"마트 신선식품 대리급이상,배송직원 모집",K150011511190049
3439,"[{'job': '영업/판매/운전/운송', 'career': 19}]","['편의점/마트', '매표소/카운터']",힐링앤잡나눔카페 매니저를 모집합니다.,K150011603290082
3440,"[{'job': '영업/판매/운전/운송', 'career': 6}, {'job': '설치/정비/생산', 'career': 32}, {'job': '미용/여행/숙박/음식/경비/청소', 'career': 5}]","['편의점/마트', '접수/예약']",[CU 송도오네스타점] 평일 야간 STAFF 모집합니다. (장기근무 가능 우대),K150011710100235
3441,"[{'job': '영업/판매/운전/운송', 'career': 28}, {'job': '농림어업', 'career': 30}]","['편의점/마트', '운전']",판매원 모집,K150111511020010
3442,"[{'job': '영업/판매/운전/운송', 'career': 25}]",['편의점/마트'],판매사원 모집,K150121512160022
3443,"[{'job': '영업/판매/운전/운송', 'career': 37}, {'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 30}, {'job': '보건/의료', 'career': 38}]",['편의점/마트'],서구로컬푸드 가좌점 판매사원 모집,K150121603140030
3444,"[{'job': '영업/판매/운전/운송', 'career': 40}, {'job': '연구/공학기술', 'career': 18}]",['편의점/마트'],서구로컬푸드 가좌점 판매사원 모집,K150121603290018
3445,"[{'job': '영업/판매/운전/운송', 'career': 6}, {'job': '건설/채굴', 'career': 26}, {'job': '설치/정비/생산', 'career': 12}]","['편의점/마트', '경비원']",충남대학교 대학병원 장례식장 매점 판매원 모집,K151121505140041
3446,"[{'job': '영업/판매/운전/운송', 'career': 22}]","['편의점/마트', '번역', '건물/모텔청소']",용인자연휴양림 내 커피숍 바리스타,K151131609210098
3447,"[{'job': '영업/판매/운전/운송', 'career': 18}, {'job': '농림어업', 'career': 16}, {'job': '경영/사무/금융/보험', 'career': 9}]",['편의점/마트'],제품관리 정직원 모집 180만원 퇴직금별도,K151221606070016
3448,"[{'job': '영업/판매/운전/운송', 'career': 15}, {'job': '설치/정비/생산', 'career': 17}]",['편의점/마트'],제품관리 정직원 모집,K151221711080015
3449,"[{'job': '영업/판매/운전/운송', 'career': 35}, {'job': '경영/사무/금융/보험', 'career': 20}]",['편의점/마트'],"판매점사원 현장직, 공장직 경험자우대",K151221712290044
3450,"[{'job': '영업/판매/운전/운송', 'career': 39}, {'job': '설치/정비/생산', 'career': 16}, {'job': '경영/사무/금융/보험', 'career': 5}]",['편의점/마트'],생활용품 도매단지에서 매장관리 및 판매관리 직원을 구합니다.,K151231506290013
3451,"[{'job': '영업/판매/운전/운송', 'career': 21}, {'job': '농림어업', 'career': 28}, {'job': '건설/채굴', 'career': 11}]",['편의점/마트'],여성크로커다일 판매사원및 샵메니저을 긴급모집합니다.,K151231509090003
3452,"[{'job': '영업/판매/운전/운송', 'career': 10}]",['편의점/마트'],"장갑,마대,소모품 판매원 구인",K151231509250003
3453,"[{'job': '영업/판매/운전/운송', 'career': 39}]","['편의점/마트', '퀵서비스', '주방']",생활용품 도매단지에서 매장관리 및 판매관리 직원을 구합니다.,K151231510300030
3454,"[{'job': '영업/판매/운전/운송', 'career': 19}]",['편의점/마트'],생활용품 도매단지에서 매장관리 및 판매관리 직원을 구합니다.,K151231512090012
500,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 23}, {'job': '예술/디자인/방송/스포츠', 'career': 9}]","['교통/생활지도', '사무보조', '접수/예약']",그룹홈 샘물밀알의집 생활재활교사 채용,K120031603300057
501,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 28}]","['교통/생활지도', '배달']",50+ 보람일자리 사업(장애인시설지원단) -보조인력채용,K120141708300022
502,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 27}, {'job': '미용/여행/숙박/음식/경비/청소', 'career': 37}]","['교통/생활지도', '경비원']",구립서초노인요양센터 위생원 모집공고,K120141712050010
503,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 34}, {'job': '보건/의료', 'career': 34}, {'job': '농림어업', 'career': 27}]",['교통/생활지도'],구립서초노인요양센터 위생원 모집공고,K120141712270001
504,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 34}, {'job': '설치/정비/생산', 'career': 21}, {'job': '연구/공학기술', 'career': 32}]",['교통/생활지도'],장애인활동지원인력(장애인활동보조인)을 모집합니다(활동보조자격취득자),K120231608160013
505,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 38}, {'job': '설치/정비/생산', 'career': 21}, {'job': '연구/공학기술', 'career': 12}]","['교통/생활지도', '아파트청소']","월240만,개농역(5호선) 어르신 입주 요양보호사(여성우대) 모집합니다.",K120231608250058
506,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 38}]","['교통/생활지도', '교육/강사/해설사', '건물/시설관리']",위투게더 단기보호센터 - 2017 서울시 50+ 보람일자리사업 채용공고,K120231707270034
507,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 8}, {'job': '연구/공학기술', 'career': 39}]","['교통/생활지도', '운송']",장애인의 자립생활을 위해 함께할 장애인 활동보조인 구인 합니다...,K120231708010056
508,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 16}, {'job': '건설/채굴', 'career': 27}]","['교통/생활지도', '세차/세탁']",장애인의 자립생활을 위해 함께할 장애인 활동보조인(남성우대)을 모집합니다.,K120231711230055
509,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 9}, {'job': '예술/디자인/방송/스포츠', 'career': 16}, {'job': '경영/사무/금융/보험', 'career': 17}]","['교통/생활지도', '영업/판매']",장애인복지시설 보조원,K120411707280004
510,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 19}, {'job': '경영/사무/금융/보험', 'career': 5}]","['교통/생활지도', '생산/제조']",사회적협동조합 우리사이 신규직원 채용,K120611707170002
511,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 36}, {'job': '영업/판매/운전/운송', 'career': 26}, {'job': '예술/디자인/방송/스포츠', 'career': 15}]","['교통/생활지도', '방역', '번역']",장애인활동보조인구함,K130041510210043
512,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 31}, {'job': '연구/공학기술', 'career': 27}, {'job': '농림어업', 'career': 38}]",['교통/생활지도'],부산지방보훈청 보훈섬김이 채용 공고 (사하구 거주자),K130041601070035
513,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 25}, {'job': '미용/여행/숙박/음식/경비/청소', 'career': 11}]","['교통/생활지도', '주방']",송원노인전문요양원 시설기사(관리인) 모집합니다.,K130041604120079
514,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 19}, {'job': '농림어업', 'career': 15}]",['교통/생활지도'],위생원 채용공고,K130041605040043
515,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 6}]","['교통/생활지도', '육아/보육']",장애인활동보조인 모집 - 수시모집중입니다.,K130111611020001
516,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 22}, {'job': '설치/정비/생산', 'career': 33}, {'job': '농림어업', 'career': 5}]",['교통/생활지도'],수영구노인복지관 노인돌봄기본사업 독거노인생활관리사 채용공고,K130111611230004
517,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 40}]",['교통/생활지도'],사회복지사,K130111710130002
518,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 31}]","['교통/생활지도', '상담원']",광안4동 주민센터 사회복지업무 도우미 모집(베이비부머일자리사업일환),K130111710300053
519,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 16}]",['교통/생활지도'],노인돌봄서비스사업단 생활관리자 채용,K131311707060086
520,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 15}, {'job': '예술/디자인/방송/스포츠', 'career': 26}]",['교통/생활지도'],2018년 김해시다문화가족지원센터 방문교육사업 지도사 공개채용,K131311801110032
521,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 17}, {'job': '연구/공학기술', 'career': 5}]",['교통/생활지도'],사회재활교사 채용(생활복지사),K131321507290003
522,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 33}, {'job': '농림어업', 'career': 33}]","['교통/생활지도', '문화시설']",생활지도원 모집,K131461611300004
523,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 22}, {'job': '연구/공학기술', 'career': 24}]","['교통/생활지도', '농림어업']",하동지역자활센터 2018년 노인돌봄기본서비스사업  독거노인생활관리사 채용,K131461712010006
524,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 37}, {'job': '농림어업', 'career': 6}]","['교통/생활지도', '문화예술']",거제노인통합지원센터 독거노인생활관리사,K131521708290001
525,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 10}, {'job': '연구/공학기술', 'career': 37}, {'job': '영업/판매/운전/운송', 'career': 29}]",['교통/생활지도'],2018년 시각 장애인 근로지원인(도우미) 모집,K140021712200032
526,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 23}]",['교통/생활지도'],[공고]효경재가노인지원센터 노인돌봄기본사업 생활관리사 채용공고,K140061708210001
527,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 24}, {'job': '미용/여행/숙박/음식/경비/청소', 'career': 11}, {'job': '연구/공학기술', 'career': 9}]","['교통/생활지도', '육아/보육']",[대구가톨릭사회복지회 산하 “천사들의집 생활지도원” 채용 공고],K140111605110007
528,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 13}]",['교통/생활지도'],사회복지 종사자,K140131602250034
529,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 22}]","['교통/생활지도', '가사도우미']",사회복지사무원모집,K140131603170027
530,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 14}]","['교통/생활지도', '산후조리']",생활복지사 구인,K140161605020003
531,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 39}]","['교통/생활지도', '번역', '교육/강사/해설사']",어르신 돌봄 보조원 및 조리보조 하실분 모십니다.,K140161612300018
532,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 30}]","['교통/생활지도', '생산/제조', '문화시설']",어르신 돌봄 보조원 및 조리보조 하실분 모십니다.,K140161703020012
533,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 13}, {'job': '보건/의료', 'career': 38}, {'job': '경영/사무/금융/보험', 'career': 26}]","['교통/생활지도', '생산/제조']",2017 포항시니어클럽 독거노인생활관리사 공개채용,K141111708020008
534,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 39}, {'job': '미용/여행/숙박/음식/경비/청소', 'career': 37}]","['교통/생활지도', '제품검사']",2018 포항시니어클럽 독거노인생활관리사 공개채용,K141111712010008
535,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 38}]",['교통/생활지도'],정금지역아동센터 생활복지사 선생님을 모집합니다..,K141211709250015
536,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 37}]","['교통/생활지도', '주방', '요양/간병']",정금지역아동센터 생활복지사 선생님을 모집합니다..,K141211710180016
537,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 12}, {'job': '영업/판매/운전/운송', 'career': 14}, {'job': '미용/여행/숙박/음식/경비/청소', 'career': 9}]",['교통/생활지도'],정금지역아동센터 생활복지사 선생님을 모집합니다..,K141211711070022
538,"[{'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 40}]","['교통/생활지도', '번역', '사무보조']",정금지역아동센터 생활복지사 선생님을 모집합니다..,K141211711210032
